On what surface does a braking car have the most trouble?,gravel,oil slick,sand,asphalt,B,https://github.com/hendrycks/test,obqa.csv,3595,0.229
All of the following are uses of job analysis except,marching the right person with the right job,setting wages and salaries,establishing safety standards,determining underutilization in workforce labor marker comparisons,D,https://github.com/hendrycks/test,professional_psychology_test.csv,80,0.229
As of 2020, which architecture is best for classifying high-resolution images?,"convolutional networks,graph networks",fully connected networks,RBF networks,A,https://github.com/hendrycks/test,machine_learning_test.csv,5,0.228
From smallest to largest, the levels of organization in living things are,"tissues, cells, organs, organ systems.,tissues, cells, organ systems, organs.,cells, tissues, organs, organ systems.,cells, tissues", organ systems, organs.,C,https://github.com/hendrycks/test,science_middle.csv,99,0.228
A car can be powered by all but,the push of a cat,fossil fuel products refined,the motion of atmosphere,the warmth of the sun,A,https://github.com/hendrycks/test,obqa.csv,433,0.228
A caterpillar is a part one of the mundane four stage life cycle of,a machine,a company,an engine,a colorful invertebrate,D,https://github.com/hendrycks/test,obqa.csv,4777,0.228
Which of the following vocational interest inventories is not tied to Holland?????s theory of vocational interest?,Kuder Occupational Interest Survey,Strong Interest Inventory,The Campbell Interest and Skill Survey,Self-Directed Search,A,https://github.com/hendrycks/test,professional_psychology_test.csv,390,0.228
Functional structures help to create??...,teamwork,specialisation,project work groups,multi-skilled employees,B,https://github.com/hendrycks/test,management_test.csv,40,0.227
Who of the following is the industrial philanthropist?,Frederick Taylor,Seebohm Rowntree,Henry Ford,Max Weber,B,https://github.com/hendrycks/test,management_test.csv,10,0.227
What tool would be most useful to calculate the volume of a glass prism?,ruler,scale,voltmeter,thermometer,A,https://github.com/hendrycks/test,arc_hard.csv,939,0.227
Which of the following tools is most useful for tightening a small mechanical fastener?,chisel,pliers,sander,saw,B,https://github.com/hendrycks/test,science_middle.csv,531,0.227
A starvation-free job-scheduling policy guarantees that no job waits indefinitely for service. Which of the following job-scheduling policies is starvation-free?,Round-robin,Priority queuing,Shortest job first,Youngest job first,A,https://github.com/hendrycks/test,college_computer_science_test.csv,84,0.226
 Toyota's Prius and Honda's hybrid Civic are examples of technological products inspired by:,Style considerations in the Japanese automobile industry.,"Social pressure to develop more fuel-efficient vehicles with fewer dangerous emissions.,The desire of many engineers to simply make interesting products.",The realization that Japanese people didn't need large, high-speed cars.,B,https://github.com/hendrycks/test,marketing_test.csv,144,0.225
Which of these should an objective NOT be?,Broad,Achievable,Measurable,Time-bound,A,https://github.com/hendrycks/test,public_relations_test.csv,95,0.225
The most automatic of the proposed memory systems is ___________.,Episodic memory,Semantic memory,Declarative memory,Explicit memory,A,https://github.com/hendrycks/test,professional_psychology_test.csv,215,0.225
An industry that create a lot of waste is:,Solar Power Companies,Recycling companies,water production companies,Cleaning Companies,D,https://github.com/hendrycks/test,obqa.csv,2021,0.225
All of the following but which would be considered renewable energy sources?,Solar,Wind,Natural Gas,Hydropower,C,https://github.com/hendrycks/test,obqa.csv,4871,0.224
Which of these would best be shown as a 3-D model?,color spectrum,magnetic field,skeletal system,water cycle,C,https://github.com/hendrycks/test,arc_easy.csv,542,0.224
Which scientific model could be used to predict the properties of an element?,closed loop system,Punnett square,Periodic Table,water cycle chart,C,https://github.com/hendrycks/test,arc_easy.csv,1906,0.224
Which of the following is NOT a characteristic of perfectly competitive industry?,Free entry into the industry.,Product differentiation.,Perfectly elastic demand curve.,Homogeneous products.,B,https://github.com/hendrycks/test,high_school_microeconomics_test.csv,102,0.224
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,https://github.com/hendrycks/test,miscellaneous_test.csv,440,0.224
Which would be excluded from a list of objects with metallurgical properties?,iron,bone,gold,steel,B,https://github.com/hendrycks/test,obqa.csv,3035,0.224
Which of the following industries does NOT need to be close to its markets?,Dairy foods,Bulk-gaining products,Single-market products,Bulk-reducing products,D,https://github.com/hendrycks/test,high_school_geography_test.csv,181,0.223
As the car approaches a hill it will become harder to,steer,park,push,brake,C,https://github.com/hendrycks/test,obqa.csv,2578,0.223
What does PEST stand for?,Political," environmental, strategic, testing,Political, environmental, strategic, technological,Political, economic, strategic, technological,Political, economic", social, technological,D,https://github.com/hendrycks/test,management_test.csv,57,0.223
 Which of the following elements is not part of Porter's Five Forces model for industry competitiveness?,Threat of substitutes.,Threat of suppliers.,Power of buyers.,Threat from government.,D,https://github.com/hendrycks/test,marketing_test.csv,135,0.223
Which profession likely relies most on the Earth's poles?,a bus driver,a salesman,a mechanic,a seaman,D,https://github.com/hendrycks/test,obqa.csv,3528,0.223
Generally, electricity cannot flow through,"incomplete conductive paths,complete conductive paths",closed circuits,low-resistant electrons,A,https://github.com/hendrycks/test,obqa.csv,1044,0.223
Which action best models the motion of an arm at the elbow joint?,opening a drawer,slicing an apple,closing a car door,pushing a wheelbarrow,C,https://github.com/hendrycks/test,arc_hard.csv,458,0.222
When doing experiments,eat food around the chemicals,forego using safety protocols,leave writing down data until everything is done,guard against spilling hydrogen chloride,D,https://github.com/hendrycks/test,obqa.csv,1097,0.222
A mechanism that a ____ uses is a ____,see-saw; pulley,crane; pulley,lever; lever,cat; fishing rod,B,https://github.com/hendrycks/test,obqa.csv,4200,0.222
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,https://github.com/hendrycks/test,electrical_engineering_test.csv,123,0.221
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,https://github.com/hendrycks/test,electrical_engineering_test.csv,79,0.221
According to Alfred Weber's least-cost theory, which one of the following costs of production is the most important factor in locating an industry?,"Labor,Transport",Raw materials,Agglomeration costs,B,https://github.com/hendrycks/test,high_school_geography_test.csv,189,0.221
